rel_thres,strategy,dataset,model,fold,sera_score,config
0.84,GN,data\a1,BaggingRegressor,15,73.05810927273404,fixed_params
0.84,GN,data\a1,BaggingRegressor,16,2359.6946865664468,fixed_params
0.84,GN,data\a1,BaggingRegressor,17,634.4071586245427,fixed_params
0.84,GN,data\a1,BaggingRegressor,18,4145.0998376724165,fixed_params
0.84,GN,data\a1,BaggingRegressor,19,2954.800185900381,fixed_params
0.84,GN,data\a1,DecisionTreeRegressor,0,71.94572256894311,fixed_params
0.84,GN,data\a1,DecisionTreeRegressor,1,3661.137138991086,fixed_params
0.84,GN,data\a1,DecisionTreeRegressor,2,4986.063530973046,fixed_params
0.84,GN,data\a1,DecisionTreeRegressor,3,818.9983468554608,fixed_params
0.84,GN,data\a1,DecisionTreeRegressor,4,56.75321304437267,fixed_params
0.84,GN,data\a1,DecisionTreeRegressor,5,54.78863753446668,fixed_params
0.84,GN,data\a1,DecisionTreeRegressor,6,3904.493134860786,fixed_params
0.84,GN,data\a1,DecisionTreeRegressor,7,66.43441651359043,fixed_params
0.84,GN,data\a1,DecisionTreeRegressor,8,3691.803557942721,fixed_params
0.84,GN,data\a1,DecisionTreeRegressor,9,7692.263912101511,fixed_params
0.84,GN,data\a1,DecisionTreeRegressor,10,6102.889287994612,fixed_params
0.84,GN,data\a1,DecisionTreeRegressor,11,4175.163565298811,fixed_params
0.84,GN,data\a1,DecisionTreeRegressor,12,5872.089625190458,fixed_params
0.84,GN,data\a1,DecisionTreeRegressor,13,22.80900993396293,fixed_params
0.84,GN,data\a1,DecisionTreeRegressor,14,58.430037343527665,fixed_params
0.84,GN,data\a1,DecisionTreeRegressor,15,83.2306687681725,fixed_params
0.84,GN,data\a1,DecisionTreeRegressor,16,4626.2450008158,fixed_params
0.84,GN,data\a1,DecisionTreeRegressor,17,1338.0237600431506,fixed_params
0.84,GN,data\a1,DecisionTreeRegressor,18,8355.414920071302,fixed_params
0.84,GN,data\a1,DecisionTreeRegressor,19,3555.5514979847544,fixed_params
0.84,GN,data\a1,MLPRegressor,0,2206037.9977360414,fixed_params
0.84,GN,data\a1,MLPRegressor,1,1543293.4055255062,fixed_params
0.84,GN,data\a1,MLPRegressor,2,5025672.348991098,fixed_params
0.84,GN,data\a1,MLPRegressor,3,831099.11158225,fixed_params
0.84,GN,data\a1,MLPRegressor,4,106579.63810828658,fixed_params
0.84,GN,data\a1,MLPRegressor,5,1331537.9206026415,fixed_params
0.84,GN,data\a1,MLPRegressor,6,182219.31258080492,fixed_params
0.84,GN,data\a1,MLPRegressor,7,3072203.036693379,fixed_params
0.84,GN,data\a1,MLPRegressor,8,685091.6592213472,fixed_params
0.84,GN,data\a1,MLPRegressor,9,95990.20564457143,fixed_params
0.84,GN,data\a1,MLPRegressor,10,920405.7024772117,fixed_params
0.84,GN,data\a1,MLPRegressor,11,2158518.312625107,fixed_params
0.84,GN,data\a1,MLPRegressor,12,16642.644256754218,fixed_params
0.84,GN,data\a1,MLPRegressor,13,4199.470505590423,fixed_params
0.84,GN,data\a1,MLPRegressor,14,227704.442005119,fixed_params
0.84,GN,data\a1,MLPRegressor,15,10533.367369407531,fixed_params
0.84,GN,data\a1,MLPRegressor,16,12253652.422238253,fixed_params
0.84,GN,data\a1,MLPRegressor,17,74767.16228711106,fixed_params
0.84,GN,data\a1,MLPRegressor,18,760489.8979401378,fixed_params
0.84,GN,data\a1,MLPRegressor,19,8373931.350536587,fixed_params
0.84,GN,data\a1,RandomForestRegressor,0,46.85526633041194,fixed_params
0.84,GN,data\a1,RandomForestRegressor,1,1819.921715204575,fixed_params
0.84,GN,data\a1,RandomForestRegressor,2,2978.1865303196864,fixed_params
0.84,GN,data\a1,RandomForestRegressor,3,785.6836098256315,fixed_params
0.84,GN,data\a1,RandomForestRegressor,4,53.92246983015489,fixed_params
0.84,GN,data\a1,RandomForestRegressor,5,38.13280228506329,fixed_params
0.84,GN,data\a1,RandomForestRegressor,6,1637.676748379291,fixed_params
0.84,GN,data\a1,RandomForestRegressor,7,39.1867922519909,fixed_params
0.84,GN,data\a1,RandomForestRegressor,8,4148.821809801283,fixed_params
0.84,GN,data\a1,RandomForestRegressor,9,4252.694404747877,fixed_params
0.84,GN,data\a1,RandomForestRegressor,10,3432.5067631195902,fixed_params
0.84,GN,data\a1,RandomForestRegressor,11,2028.3034787814638,fixed_params
0.84,GN,data\a1,RandomForestRegressor,12,3464.8452286228858,fixed_params
0.84,GN,data\a1,RandomForestRegressor,13,48.05439187319043,fixed_params
0.84,GN,data\a1,RandomForestRegressor,14,46.791940769802366,fixed_params
0.84,GN,data\a1,RandomForestRegressor,15,48.10644706646497,fixed_params
0.84,GN,data\a1,RandomForestRegressor,16,2376.8332968271097,fixed_params
0.84,GN,data\a1,RandomForestRegressor,17,620.3151131820612,fixed_params
0.84,GN,data\a1,RandomForestRegressor,18,2684.925184108129,fixed_params
0.84,GN,data\a1,RandomForestRegressor,19,2465.474535280898,fixed_params
0.84,GN,data\a1,SVR,0,73.17304532962156,fixed_params
0.84,GN,data\a1,SVR,1,1878.616419393927,fixed_params
0.84,GN,data\a1,SVR,2,3289.2721112334707,fixed_params
0.84,GN,data\a1,SVR,3,1151.9845335622033,fixed_params
0.84,GN,data\a1,SVR,4,66.37801753820993,fixed_params
0.84,GN,data\a1,SVR,5,75.73052463592717,fixed_params
0.84,GN,data\a1,SVR,6,876.25629493945,fixed_params
0.84,GN,data\a1,SVR,7,85.59724024401417,fixed_params
0.84,GN,data\a1,SVR,8,2959.012129891213,fixed_params
0.84,GN,data\a1,SVR,9,4012.688861421171,fixed_params
0.84,GN,data\a1,SVR,10,2756.590349148143,fixed_params
0.84,GN,data\a1,SVR,11,1806.2825409668565,fixed_params
0.84,GN,data\a1,SVR,12,2621.2088877496335,fixed_params
0.84,GN,data\a1,SVR,13,46.688831198544506,fixed_params
0.84,GN,data\a1,SVR,14,67.67547616429889,fixed_params
0.84,GN,data\a1,SVR,15,90.06288284313678,fixed_params
0.84,GN,data\a1,SVR,16,1405.138409738979,fixed_params
0.84,GN,data\a1,SVR,17,714.3496474269286,fixed_params
0.84,GN,data\a1,SVR,18,1959.8195273518165,fixed_params
0.84,GN,data\a1,SVR,19,1787.1732019744297,fixed_params
0.84,GN,data\a1,XGBRegressor,0,51.708709635661585,fixed_params
0.84,GN,data\a1,XGBRegressor,1,5155.767945069601,fixed_params
0.84,GN,data\a1,XGBRegressor,2,2878.687681375175,fixed_params
0.84,GN,data\a1,XGBRegressor,3,1971.2342880970468,fixed_params
0.84,GN,data\a1,XGBRegressor,4,66.86854458374575,fixed_params
0.84,GN,data\a1,XGBRegressor,5,41.74584128154617,fixed_params
0.84,GN,data\a1,XGBRegressor,6,1242.0267986310278,fixed_params
0.84,GN,data\a1,XGBRegressor,7,47.88619733769927,fixed_params
0.84,GN,data\a1,XGBRegressor,8,3369.4354358076093,fixed_params
0.84,GN,data\a1,XGBRegressor,9,5984.195059229168,fixed_params
0.84,GN,data\a1,XGBRegressor,10,1884.6701148257523,fixed_params
0.84,GN,data\a1,XGBRegressor,11,4644.450871877852,fixed_params
0.84,GN,data\a1,XGBRegressor,12,4602.247285643801,fixed_params
0.84,GN,data\a1,XGBRegressor,13,43.59227876766668,fixed_params
0.84,GN,data\a1,XGBRegressor,14,48.048107692051666,fixed_params
0.84,GN,data\a1,XGBRegressor,15,61.48400060704606,fixed_params
0.84,GN,data\a1,XGBRegressor,16,3200.6321787508623,fixed_params
0.84,GN,data\a1,XGBRegressor,17,1057.827614519625,fixed_params
0.84,GN,data\a1,XGBRegressor,18,5188.441727390179,fixed_params
0.84,GN,data\a1,XGBRegressor,19,2388.539400544308,fixed_params
0.84,SG,data\a1,BaggingRegressor,0,60.756462413668885,fixed_params
0.84,SG,data\a1,BaggingRegressor,1,3218.074291500001,fixed_params
0.84,SG,data\a1,BaggingRegressor,2,1630.6380464806398,fixed_params
0.84,SG,data\a1,BaggingRegressor,3,1441.2425472084906,fixed_params
0.84,SG,data\a1,BaggingRegressor,4,58.126836797192404,fixed_params
0.84,SG,data\a1,BaggingRegressor,5,27.323920583694306,fixed_params
0.84,SG,data\a1,BaggingRegressor,6,782.5582423973611,fixed_params
0.84,SG,data\a1,BaggingRegressor,7,27.40831192270465,fixed_params
0.84,SG,data\a1,BaggingRegressor,8,4744.092632663146,fixed_params
0.84,SG,data\a1,BaggingRegressor,9,4252.692261229205,fixed_params
0.84,SG,data\a1,BaggingRegressor,10,3081.963214500001,fixed_params
0.84,SG,data\a1,BaggingRegressor,11,3084.348657469483,fixed_params
0.84,SG,data\a1,BaggingRegressor,12,3354.0607335389377,fixed_params
0.84,SG,data\a1,BaggingRegressor,13,30.36596694080973,fixed_params
0.84,SG,data\a1,BaggingRegressor,14,32.954591075780876,fixed_params
0.84,SG,data\a1,BaggingRegressor,15,56.52775494984403,fixed_params
0.84,SG,data\a1,BaggingRegressor,16,1801.6548080178372,fixed_params
0.84,SG,data\a1,BaggingRegressor,17,1257.8507439480786,fixed_params
0.84,SG,data\a1,BaggingRegressor,18,2647.4268232989266,fixed_params
0.84,SG,data\a1,BaggingRegressor,19,3067.2997293322765,fixed_params
0.84,SG,data\a1,DecisionTreeRegressor,0,86.89675,fixed_params
0.84,SG,data\a1,DecisionTreeRegressor,1,4182.042466339011,fixed_params
0.84,SG,data\a1,DecisionTreeRegressor,2,4379.089596499662,fixed_params
0.84,SG,data\a1,DecisionTreeRegressor,3,2950.7083038056026,fixed_params
0.84,SG,data\a1,DecisionTreeRegressor,4,89.54574028258696,fixed_params
0.84,SG,data\a1,DecisionTreeRegressor,5,51.66229480155119,fixed_params
0.84,SG,data\a1,DecisionTreeRegressor,6,5869.809295375334,fixed_params
0.84,SG,data\a1,DecisionTreeRegressor,7,85.67722434028376,fixed_params
0.84,SG,data\a1,DecisionTreeRegressor,8,8757.680630483994,fixed_params
0.84,SG,data\a1,DecisionTreeRegressor,9,3783.67749567507,fixed_params
0.84,SG,data\a1,DecisionTreeRegressor,10,9057.454442879176,fixed_params
0.84,SG,data\a1,DecisionTreeRegressor,11,4773.175315774497,fixed_params
0.84,SG,data\a1,DecisionTreeRegressor,12,8727.072699391301,fixed_params
0.84,SG,data\a1,DecisionTreeRegressor,13,22.4427592799252,fixed_params
0.84,SG,data\a1,DecisionTreeRegressor,14,60.22035000000001,fixed_params
0.84,SG,data\a1,DecisionTreeRegressor,15,80.62812453652253,fixed_params
0.84,SG,data\a1,DecisionTreeRegressor,16,2535.9577925208664,fixed_params
0.84,SG,data\a1,DecisionTreeRegressor,17,1600.243703311716,fixed_params
0.84,SG,data\a1,DecisionTreeRegressor,18,7699.8869322434575,fixed_params
0.84,SG,data\a1,DecisionTreeRegressor,19,3305.216434876997,fixed_params
0.84,SG,data\a1,MLPRegressor,0,143578.91758217648,fixed_params
0.84,SG,data\a1,MLPRegressor,1,23216250.351265594,fixed_params
0.84,SG,data\a1,MLPRegressor,2,816830.8075463243,fixed_params
0.84,SG,data\a1,MLPRegressor,3,692084.9647238292,fixed_params
0.84,SG,data\a1,MLPRegressor,4,172634.98525174946,fixed_params
0.84,SG,data\a1,MLPRegressor,5,8867.645596777467,fixed_params
0.84,SG,data\a1,MLPRegressor,6,375120.53837379685,fixed_params
0.84,SG,data\a1,MLPRegressor,7,65940.26303202959,fixed_params
0.84,SG,data\a1,MLPRegressor,8,88501.24001224848,fixed_params
0.84,SG,data\a1,MLPRegressor,9,17171862.069912612,fixed_params
0.84,SG,data\a1,MLPRegressor,10,5065497.197537635,fixed_params
0.84,SG,data\a1,MLPRegressor,11,159376.74830311944,fixed_params
0.84,SG,data\a1,MLPRegressor,12,791720.4596678225,fixed_params
0.84,SG,data\a1,MLPRegressor,13,94341.45879697919,fixed_params
0.84,SG,data\a1,MLPRegressor,14,251892.69014927463,fixed_params
0.84,SG,data\a1,MLPRegressor,15,154134.6939252403,fixed_params
0.84,SG,data\a1,MLPRegressor,16,634860.6962312935,fixed_params
0.84,SG,data\a1,MLPRegressor,17,319084.2596360835,fixed_params
0.84,SG,data\a1,MLPRegressor,18,312088.90592740395,fixed_params
0.84,SG,data\a1,MLPRegressor,19,2265732.6609951486,fixed_params
0.84,SG,data\a1,RandomForestRegressor,0,51.306021470546476,fixed_params
0.84,SG,data\a1,RandomForestRegressor,1,3585.8140985757377,fixed_params
0.84,SG,data\a1,RandomForestRegressor,2,2322.868141765359,fixed_params
0.84,SG,data\a1,RandomForestRegressor,3,975.5715481732697,fixed_params
0.84,SG,data\a1,RandomForestRegressor,4,57.52063115869746,fixed_params
0.84,SG,data\a1,RandomForestRegressor,5,39.26814894083427,fixed_params
0.84,SG,data\a1,RandomForestRegressor,6,2140.1100421169917,fixed_params
0.84,SG,data\a1,RandomForestRegressor,7,15.790133129999996,fixed_params
0.84,SG,data\a1,RandomForestRegressor,8,4494.525580109929,fixed_params
0.84,SG,data\a1,RandomForestRegressor,9,4217.365052426925,fixed_params
0.84,SG,data\a1,RandomForestRegressor,10,2263.9178965926985,fixed_params
0.84,SG,data\a1,RandomForestRegressor,11,4041.7449217225576,fixed_params
0.84,SG,data\a1,RandomForestRegressor,12,2991.1622789630187,fixed_params
0.84,SG,data\a1,RandomForestRegressor,13,31.394145193101348,fixed_params
0.84,SG,data\a1,RandomForestRegressor,14,54.52417810164592,fixed_params
0.84,SG,data\a1,RandomForestRegressor,15,33.03672891499999,fixed_params
0.84,SG,data\a1,RandomForestRegressor,16,1727.1662549005682,fixed_params
0.84,SG,data\a1,RandomForestRegressor,17,299.6002636449994,fixed_params
0.84,SG,data\a1,RandomForestRegressor,18,3003.6495814646287,fixed_params
0.84,SG,data\a1,RandomForestRegressor,19,2659.878664492306,fixed_params
0.84,SG,data\a1,SVR,0,76.86073258642584,fixed_params
0.84,SG,data\a1,SVR,1,4368.016891010442,fixed_params
0.84,SG,data\a1,SVR,2,7562.045901836821,fixed_params
0.84,SG,data\a1,SVR,3,5543.536581513107,fixed_params
0.84,SG,data\a1,SVR,4,41.00415366601192,fixed_params
0.84,SG,data\a1,SVR,5,66.0576308574303,fixed_params
0.84,SG,data\a1,SVR,6,3764.5177556562285,fixed_params
0.84,SG,data\a1,SVR,7,21.919532138015217,fixed_params
0.84,SG,data\a1,SVR,8,2660.5229191517665,fixed_params
0.84,SG,data\a1,SVR,9,4066.6981347088595,fixed_params
0.84,SG,data\a1,SVR,10,2636.5833804491995,fixed_params
0.84,SG,data\a1,SVR,11,4313.3054962231545,fixed_params
0.84,SG,data\a1,SVR,12,8853.825077181282,fixed_params
0.84,SG,data\a1,SVR,13,70.98394149911248,fixed_params
0.84,SG,data\a1,SVR,14,76.20144374847796,fixed_params
0.84,SG,data\a1,SVR,15,44.15388578338488,fixed_params
0.84,SG,data\a1,SVR,16,1166.805761648694,fixed_params
0.84,SG,data\a1,SVR,17,1061.5595552187885,fixed_params
0.84,SG,data\a1,SVR,18,1625.1120536442647,fixed_params
0.84,SG,data\a1,SVR,19,2067.863373458462,fixed_params
0.84,SG,data\a1,XGBRegressor,0,67.12437950620355,fixed_params
0.84,SG,data\a1,XGBRegressor,1,2757.8596353149337,fixed_params
0.84,SG,data\a1,XGBRegressor,2,3215.4258401730112,fixed_params
0.84,SG,data\a1,XGBRegressor,3,818.2815162747877,fixed_params
0.84,SG,data\a1,XGBRegressor,4,63.125440005947894,fixed_params
0.84,SG,data\a1,XGBRegressor,5,45.958633073512495,fixed_params
0.84,SG,data\a1,XGBRegressor,6,1421.61564414702,fixed_params
0.84,SG,data\a1,XGBRegressor,7,57.7801615449128,fixed_params
0.84,SG,data\a1,XGBRegressor,8,3177.097703636234,fixed_params
0.84,SG,data\a1,XGBRegressor,9,5287.348869878533,fixed_params
0.84,SG,data\a1,XGBRegressor,10,2328.200008429387,fixed_params
0.84,SG,data\a1,XGBRegressor,11,3108.036785830693,fixed_params
0.84,SG,data\a1,XGBRegressor,12,3733.523926153913,fixed_params
0.84,SG,data\a1,XGBRegressor,13,33.284997704766354,fixed_params
0.84,SG,data\a1,XGBRegressor,14,46.73285430795747,fixed_params
0.84,SG,data\a1,XGBRegressor,15,69.03483137694317,fixed_params
0.84,SG,data\a1,XGBRegressor,16,2332.852993684135,fixed_params
0.84,SG,data\a1,XGBRegressor,17,1446.0065344938864,fixed_params
0.84,SG,data\a1,XGBRegressor,18,6739.34194578983,fixed_params
0.84,SG,data\a1,XGBRegressor,19,2470.672401045269,fixed_params
0.84,WC,data\a1,BaggingRegressor,0,66.07076,fixed_params
0.84,WC,data\a1,BaggingRegressor,1,1772.5306945000002,fixed_params
0.84,WC,data\a1,BaggingRegressor,2,4096.916053500002,fixed_params
0.84,WC,data\a1,BaggingRegressor,3,1168.9733524999995,fixed_params
0.84,WC,data\a1,BaggingRegressor,4,39.8733645,fixed_params
0.84,WC,data\a1,BaggingRegressor,5,25.7546605,fixed_params
0.84,WC,data\a1,BaggingRegressor,6,2408.1950735000005,fixed_params
0.84,WC,data\a1,BaggingRegressor,7,21.5113645,fixed_params
0.84,WC,data\a1,BaggingRegressor,8,6677.714526000001,fixed_params
0.84,WC,data\a1,BaggingRegressor,9,4708.1964545,fixed_params
0.84,WC,data\a1,BaggingRegressor,10,3486.6316655000005,fixed_params
0.84,WC,data\a1,BaggingRegressor,11,2795.6007405,fixed_params
0.84,WC,data\a1,BaggingRegressor,12,3594.6297324999996,fixed_params
0.84,WC,data\a1,BaggingRegressor,13,48.34734399999999,fixed_params
0.84,WC,data\a1,BaggingRegressor,14,40.399793,fixed_params
0.84,WC,data\a1,BaggingRegressor,15,42.1263525,fixed_params
0.84,WC,data\a1,BaggingRegressor,16,2141.9904665,fixed_params
0.84,WC,data\a1,BaggingRegressor,17,337.46856949999983,fixed_params
0.84,WC,data\a1,BaggingRegressor,18,4629.137891000001,fixed_params
0.84,WC,data\a1,BaggingRegressor,19,3701.8852420000003,fixed_params
0.84,WC,data\a1,DecisionTreeRegressor,0,94.63045,fixed_params
0.84,WC,data\a1,DecisionTreeRegressor,1,4953.275250000001,fixed_params
0.84,WC,data\a1,DecisionTreeRegressor,2,4821.0593499999995,fixed_params
0.84,WC,data\a1,DecisionTreeRegressor,3,3376.6889499999997,fixed_params
0.84,WC,data\a1,DecisionTreeRegressor,4,47.13765,fixed_params
0.84,WC,data\a1,DecisionTreeRegressor,5,50.26375,fixed_params
0.84,WC,data\a1,DecisionTreeRegressor,6,4618.8509,fixed_params
0.84,WC,data\a1,DecisionTreeRegressor,7,33.16824999999999,fixed_params
0.84,WC,data\a1,DecisionTreeRegressor,8,9694.6171,fixed_params
0.84,WC,data\a1,DecisionTreeRegressor,9,3283.6014,fixed_params
0.84,WC,data\a1,DecisionTreeRegressor,10,3303.009150000001,fixed_params
0.84,WC,data\a1,DecisionTreeRegressor,11,7760.4848999999995,fixed_params
0.84,WC,data\a1,DecisionTreeRegressor,12,6955.141349999999,fixed_params
0.84,WC,data\a1,DecisionTreeRegressor,13,122.06855000000002,fixed_params
0.84,WC,data\a1,DecisionTreeRegressor,14,100.15980000000002,fixed_params
0.84,WC,data\a1,DecisionTreeRegressor,15,93.5343,fixed_params
0.84,WC,data\a1,DecisionTreeRegressor,16,2744.2321000000006,fixed_params
0.84,WC,data\a1,DecisionTreeRegressor,17,2484.96015,fixed_params
0.84,WC,data\a1,DecisionTreeRegressor,18,2296.0497,fixed_params
0.84,WC,data\a1,DecisionTreeRegressor,19,2260.0610000000006,fixed_params
0.84,WC,data\a1,MLPRegressor,0,2765933.0147224166,fixed_params
0.84,WC,data\a1,MLPRegressor,1,17153079.030157704,fixed_params
0.84,WC,data\a1,MLPRegressor,2,838547.9381535951,fixed_params
0.84,WC,data\a1,MLPRegressor,3,239922.18060860666,fixed_params
0.84,WC,data\a1,MLPRegressor,4,462401.6611792238,fixed_params
0.84,WC,data\a1,MLPRegressor,5,83155.15272068717,fixed_params
0.84,WC,data\a1,MLPRegressor,6,107976.12723901003,fixed_params
0.84,WC,data\a1,MLPRegressor,7,118513.3241433104,fixed_params
0.84,WC,data\a1,MLPRegressor,8,55742.450592043344,fixed_params
0.84,WC,data\a1,MLPRegressor,9,240944.81529688297,fixed_params
0.84,WC,data\a1,MLPRegressor,10,414328.96368085284,fixed_params
0.84,WC,data\a1,MLPRegressor,11,199593.97448645154,fixed_params
0.84,WC,data\a1,MLPRegressor,12,18202.600983907712,fixed_params
0.84,WC,data\a1,MLPRegressor,13,21320.346930416305,fixed_params
0.84,WC,data\a1,MLPRegressor,14,55070.00930457748,fixed_params
0.84,WC,data\a1,MLPRegressor,15,36575.198271901216,fixed_params
0.84,WC,data\a1,MLPRegressor,16,3449132.978528491,fixed_params
0.84,WC,data\a1,MLPRegressor,17,46714.89439475304,fixed_params
0.84,WC,data\a1,MLPRegressor,18,12720158.392617814,fixed_params
0.84,WC,data\a1,MLPRegressor,19,8531517.60685753,fixed_params
0.84,WC,data\a1,RandomForestRegressor,0,42.10119215500001,fixed_params
0.84,WC,data\a1,RandomForestRegressor,1,1667.9254390249996,fixed_params
0.84,WC,data\a1,RandomForestRegressor,2,2505.728747455,fixed_params
0.84,WC,data\a1,RandomForestRegressor,3,890.3502167699994,fixed_params
0.84,WC,data\a1,RandomForestRegressor,4,37.129611445,fixed_params
0.84,WC,data\a1,RandomForestRegressor,5,34.236934520000005,fixed_params
0.84,WC,data\a1,RandomForestRegressor,6,1377.8744449500011,fixed_params
0.84,WC,data\a1,RandomForestRegressor,7,27.3052197,fixed_params
0.84,WC,data\a1,RandomForestRegressor,8,6984.829459605001,fixed_params
0.84,WC,data\a1,RandomForestRegressor,9,5853.0122129,fixed_params
0.84,WC,data\a1,RandomForestRegressor,10,2849.8275244400006,fixed_params
0.84,WC,data\a1,RandomForestRegressor,11,2537.70281943,fixed_params
0.84,WC,data\a1,RandomForestRegressor,12,3514.0294856349997,fixed_params
0.84,WC,data\a1,RandomForestRegressor,13,43.498276224999984,fixed_params
0.84,WC,data\a1,RandomForestRegressor,14,49.39802402000002,fixed_params
0.84,WC,data\a1,RandomForestRegressor,15,49.48128613000001,fixed_params
0.84,WC,data\a1,RandomForestRegressor,16,1979.4824594699996,fixed_params
0.84,WC,data\a1,RandomForestRegressor,17,363.5865849349992,fixed_params
0.84,WC,data\a1,RandomForestRegressor,18,3744.370413855,fixed_params
0.84,WC,data\a1,RandomForestRegressor,19,2671.9199873249986,fixed_params
0.84,WC,data\a1,SVR,0,52.20087467760206,fixed_params
0.84,WC,data\a1,SVR,1,2074.680877671885,fixed_params
0.84,WC,data\a1,SVR,2,4621.026212359739,fixed_params
0.84,WC,data\a1,SVR,3,3055.553616290941,fixed_params
0.84,WC,data\a1,SVR,4,34.66167143781971,fixed_params
0.84,WC,data\a1,SVR,5,50.84003663328728,fixed_params
0.84,WC,data\a1,SVR,6,1712.7319324900434,fixed_params
0.84,WC,data\a1,SVR,7,25.171892550886632,fixed_params
0.84,WC,data\a1,SVR,8,6396.5192196866465,fixed_params
0.84,WC,data\a1,SVR,9,7206.676154700627,fixed_params
0.84,WC,data\a1,SVR,10,5069.586716268908,fixed_params
0.84,WC,data\a1,SVR,11,1961.976168252284,fixed_params
0.84,WC,data\a1,SVR,12,5124.876074630927,fixed_params
0.84,WC,data\a1,SVR,13,44.400353308779636,fixed_params
0.84,WC,data\a1,SVR,14,49.3020702720127,fixed_params
0.84,WC,data\a1,SVR,15,44.59768887307172,fixed_params
0.84,WC,data\a1,SVR,16,2570.877352660373,fixed_params
